"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2020","53.28","53.03","53.46","52.93","16.94M","0.02%"
"May 10, 2020","53.27","53.27","53.27","53.27","-","0.00%"
"May 09, 2020","53.27","53.27","53.27","53.27","-","0.00%"
"May 08, 2020","53.27","53.10","53.33","52.97","6.58M","1.56%"
"May 07, 2020","52.45","52.34","52.64","52.15","8.35M","1.71%"
"May 06, 2020","51.57","52.30","52.37","51.57","9.52M","-0.69%"
"May 05, 2020","51.93","52.18","52.40","51.85","12.19M","0.17%"
"May 04, 2020","51.84","51.47","51.85","51.26","15.16M","-0.02%"
"May 03, 2020","51.85","51.85","51.85","51.85","-","0.00%"
"May 02, 2020","51.85","51.85","51.85","51.85","-","0.00%"
"May 01, 2020","51.85","52.16","52.30","51.64","14.88M","-2.23%"
"Apr 30, 2020","53.03","53.29","53.44","52.69","20.69M","-1.83%"
"Apr 29, 2020","54.02","53.80","54.24","53.71","11.02M","2.49%"
"Apr 28, 2020","52.71","53.33","53.40","52.68","15.36M","0.86%"
"Apr 27, 2020","52.26","51.97","52.40","51.88","11.89M","1.24%"
"Apr 24, 2020","51.62","51.40","51.66","51.00","11.07M","1.26%"
"Apr 23, 2020","50.98","51.32","51.99","50.88","13.65M","-0.23%"
"Apr 22, 2020","51.10","51.18","51.23","50.90","11.84M","1.75%"
"Apr 21, 2020","50.22","50.56","50.91","50.11","17.81M","-1.99%"
"Apr 20, 2020","51.24","51.45","52.06","51.24","17.04M","-1.44%"
"Apr 17, 2020","51.99","51.82","52.06","51.42","11.69M","2.65%"
"Apr 16, 2020","50.65","50.79","50.93","50.19","19.08M","0.00%"
"Apr 15, 2020","50.65","50.72","51.00","50.46","11.88M","-3.17%"
"Apr 14, 2020","52.31","52.15","52.63","52.09","19.16M","1.81%"
"Apr 13, 2020","51.38","51.64","51.79","49.60","22.61M","-0.87%"
"Apr 09, 2020","51.83","51.51","52.03","51.31","54.62M","2.19%"
