"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 04, 2020","314.75","307.45","314.75","304.71","7.19M","4.39%"
"Mar 03, 2020","301.50","310.76","315.15","298.88","12.91M","-2.87%"
"Mar 02, 2020","310.40","299.34","310.50","295.65","11.78M","4.90%"
"Feb 28, 2020","295.91","290.04","297.96","286.70","19.52M","-0.94%"
"Feb 27, 2020","298.71","306.72","311.03","298.71","11.34M","-4.54%"
"Feb 26, 2020","312.91","315.53","319.50","312.07","11.69M","-0.39%"
"Feb 25, 2020","314.12","325.38","326.06","313.08","12.10M","-3.00%"
"Feb 24, 2020","323.83","324.61","327.28","322.70","7.49M","-3.34%"
"Feb 21, 2020","335.01","337.00","337.32","334.10","4.32M","-1.03%"
"Feb 20, 2020","338.49","339.33","340.20","335.23","3.57M","-0.41%"
"Feb 19, 2020","339.88","339.33","340.63","339.02","2.68M","0.48%"
"Feb 18, 2020","338.26","338.05","338.70","336.75","3.57M","-0.24%"
"Feb 17, 2020","339.07","339.07","339.07","339.07","-","0.00%"
"Feb 14, 2020","339.07","339.00","339.26","337.75","6.51M","0.14%"
"Feb 13, 2020","338.58","337.46","339.68","337.10","7.91M","-0.12%"
"Feb 12, 2020","339.00","338.39","339.19","337.98","5.47M","0.64%"
"Feb 11, 2020","336.84","337.71","338.54","336.26","5.85M","0.18%"
"Feb 10, 2020","336.22","332.71","336.24","332.71","3.61M","0.74%"
"Feb 07, 2020","333.75","334.33","335.13","333.12","4.68M","-0.54%"
"Feb 06, 2020","335.57","335.57","335.68","334.29","4.44M","0.38%"
"Feb 05, 2020","334.29","333.78","334.58","332.20","4.11M","1.11%"
"Feb 04, 2020","330.61","329.56","331.49","329.22","3.64M","1.55%"
"Feb 03, 2020","325.56","324.81","327.62","324.73","3.12M","0.72%"
"Jan 31, 2020","323.24","328.45","328.62","322.18","6.35M","-1.78%"
"Jan 30, 2020","329.09","325.82","329.36","324.96","4.08M","0.30%"
"Jan 29, 2020","328.10","329.87","330.08","327.92","3.38M","-0.07%"
"Jan 28, 2020","328.33","326.53","329.30","326.00","5.56M","1.07%"
"Jan 27, 2020","324.87","324.45","326.56","324.09","6.55M","-1.62%"
"Jan 24, 2020","330.23","333.91","334.00","328.84","4.79M","-0.91%"
"Jan 23, 2020","333.26","332.10","333.41","330.88","7.45M","0.12%"
"Jan 22, 2020","332.85","333.75","334.44","332.68","4.18M","0.02%"
"Jan 21, 2020","332.78","332.38","333.65","332.31","5.89M","-0.22%"
"Jan 17, 2020","333.50","333.20","333.65","332.54","4.98M","0.33%"
"Jan 16, 2020","332.40","331.17","332.40","330.92","5.49M","0.83%"
"Jan 15, 2020","329.66","328.81","330.49","328.71","4.41M","0.22%"
"Jan 14, 2020","328.92","328.90","330.07","328.11","4.30M","-0.15%"
"Jan 13, 2020","329.43","327.87","329.43","327.36","3.60M","0.70%"
"Jan 10, 2020","327.14","328.73","328.90","326.62","3.49M","-0.28%"
"Jan 09, 2020","328.05","327.59","328.17","326.94","2.97M","0.68%"
"Jan 08, 2020","325.85","324.38","327.21","324.11","3.91M","0.51%"
"Jan 07, 2020","324.20","324.46","324.97","323.65","3.72M","-0.27%"
"Jan 06, 2020","325.09","321.89","325.14","321.78","4.22M","0.40%"
"Jan 03, 2020","323.81","322.53","325.06","322.51","4.29M","-0.77%"
"Jan 02, 2020","326.32","324.98","326.32","323.95","4.07M","0.95%"
