"Date","Price","Open","High","Low","Vol.","Change %"
"May 21, 2020","96.14","97.40","97.69","96.08","10.29M","-1.39%"
"May 20, 2020","97.50","96.73","97.68","96.68","9.10M","2.19%"
"May 19, 2020","95.41","95.80","96.89","95.37","10.05M","-0.37%"
"May 18, 2020","95.76","95.31","96.30","94.98","10.02M","2.45%"
"May 15, 2020","93.47","91.53","93.49","91.27","14.02M","0.51%"
"May 14, 2020","93.00","91.19","93.06","90.19","15.24M","1.27%"
"May 13, 2020","91.83","93.49","94.21","90.62","16.97M","-1.72%"
"May 12, 2020","93.44","95.80","96.07","93.37","13.52M","-2.06%"
"May 11, 2020","95.41","94.13","95.97","93.94","10.38M","0.66%"
"May 08, 2020","94.78","94.30","94.91","93.75","7.61M","1.47%"
"May 07, 2020","93.41","93.28","93.94","93.14","10.55M","1.50%"
"May 06, 2020","92.03","92.20","92.92","91.62","8.47M","0.78%"
"May 05, 2020","91.32","91.11","92.48","90.95","8.69M","1.38%"
"May 04, 2020","90.08","88.49","90.17","88.08","10.73M","1.33%"
"May 03, 2020","88.90","88.90","88.90","88.90","-","0.00%"
"May 02, 2020","88.90","88.90","88.90","88.90","-","0.00%"
"May 01, 2020","88.90","89.40","90.65","88.56","12.00M","-2.75%"
"Apr 30, 2020","91.41","92.01","92.01","90.73","15.43M","-0.45%"
"Apr 29, 2020","91.82","90.08","92.14","89.76","11.46M","4.10%"
"Apr 28, 2020","88.20","90.50","90.56","88.08","12.63M","-1.33%"
"Apr 27, 2020","89.39","89.43","89.69","88.85","7.80M","0.86%"
"Apr 24, 2020","88.63","87.15","88.65","86.59","8.44M","2.12%"
"Apr 23, 2020","86.79","87.59","88.58","86.72","10.58M","-0.69%"
"Apr 22, 2020","87.39","86.19","87.87","85.88","12.02M","3.85%"
"Apr 21, 2020","84.15","86.59","86.80","83.64","16.38M","-4.19%"
"Apr 20, 2020","87.83","88.05","89.22","87.71","10.20M","-1.60%"
"Apr 17, 2020","89.26","89.65","89.67","87.97","14.14M","1.33%"
"Apr 16, 2020","88.09","88.17","88.31","86.65","11.83M","1.22%"
"Apr 15, 2020","87.03","87.20","87.74","86.38","12.93M","-2.18%"
"Apr 14, 2020","88.97","87.29","89.13","86.94","15.89M","4.19%"
"Apr 13, 2020","85.39","84.86","85.51","83.65","12.65M","0.22%"
"Apr 09, 2020","85.20","86.19","86.62","84.59","19.63M","0.02%"
"Apr 08, 2020","85.18","84.04","85.53","83.25","13.71M","2.69%"
"Apr 07, 2020","82.95","86.65","86.68","82.86","22.15M","-0.90%"
"Apr 06, 2020","83.70","80.51","84.25","80.00","17.99M","8.53%"
"Apr 03, 2020","77.12","77.99","78.83","76.15","15.79M","-1.54%"
"Apr 02, 2020","78.33","76.27","78.43","75.96","22.11M","2.34%"
"Apr 01, 2020","76.54","77.59","79.25","75.97","27.49M","-4.77%"
