"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 06, 2020","29.33","26.95","29.59","26.95","3.56M","13.90%"
"Apr 03, 2020","25.75","26.11","26.52","25.27","1.57M","-2.28%"
"Apr 02, 2020","26.35","26.26","27.31","25.67","2.12M","-0.87%"
"Apr 01, 2020","26.58","27.95","27.95","26.36","3.55M","-8.12%"
"Mar 31, 2020","28.93","29.86","30.10","28.76","4.01M","-4.27%"
"Mar 30, 2020","30.22","30.61","30.61","29.56","1.75M","-1.02%"
"Mar 27, 2020","30.53","30.79","31.49","30.04","1.91M","-4.41%"
"Mar 26, 2020","31.94","30.78","32.14","30.70","2.69M","4.34%"
"Mar 25, 2020","30.61","28.55","31.44","27.96","4.66M","8.70%"
"Mar 24, 2020","28.16","25.30","28.20","25.30","5.23M","16.65%"
"Mar 23, 2020","24.14","25.30","25.30","23.38","8.17M","-5.04%"
"Mar 20, 2020","25.42","26.50","27.17","25.14","5.36M","-2.53%"
"Mar 19, 2020","26.08","24.04","26.75","23.19","3.91M","7.02%"
"Mar 18, 2020","24.37","25.11","25.74","22.40","6.13M","-9.57%"
"Mar 17, 2020","26.95","27.78","28.12","25.25","4.19M","-1.61%"
"Mar 16, 2020","27.39","30.36","30.76","27.30","3.50M","-20.19%"
"Mar 13, 2020","34.32","35.20","35.75","31.83","4.04M","2.48%"
"Mar 12, 2020","33.49","35.45","35.91","33.13","4.96M","-12.92%"
"Mar 11, 2020","38.46","40.67","41.12","38.27","5.17M","-8.45%"
"Mar 10, 2020","42.01","41.58","42.05","39.59","3.90M","4.09%"
"Mar 09, 2020","40.36","41.41","41.91","39.16","4.66M","-9.14%"
"Mar 06, 2020","44.42","44.37","44.84","43.36","4.33M","-3.20%"
"Mar 05, 2020","45.89","46.33","46.93","45.63","3.58M","-3.37%"
"Mar 04, 2020","47.49","46.26","47.51","45.88","4.38M","4.93%"
"Mar 03, 2020","45.26","45.11","46.34","44.55","6.81M","0.62%"
"Mar 02, 2020","44.98","43.47","45.00","43.13","5.74M","3.62%"
"Feb 28, 2020","43.41","43.44","44.00","42.33","6.04M","-2.89%"
"Feb 27, 2020","44.70","44.93","46.36","44.43","4.88M","-2.55%"
"Feb 26, 2020","45.87","46.76","47.30","45.83","4.70M","-2.69%"
"Feb 25, 2020","47.14","49.50","49.50","47.07","4.72M","-4.03%"
"Feb 24, 2020","49.12","48.96","49.55","48.92","3.51M","-2.03%"
"Feb 21, 2020","50.14","50.30","50.52","50.01","1.50M","-0.52%"
"Feb 20, 2020","50.40","49.95","50.46","49.55","2.85M","1.06%"
"Feb 19, 2020","49.87","49.85","50.21","49.85","1.35M","0.40%"
"Feb 18, 2020","49.67","49.80","50.20","49.52","3.15M","-0.44%"
"Feb 14, 2020","49.89","49.88","49.95","49.45","1.70M","0.22%"
"Feb 13, 2020","49.78","49.51","49.94","49.37","1.98M","0.16%"
"Feb 12, 2020","49.70","49.88","49.88","49.27","2.28M","-0.06%"
"Feb 11, 2020","49.73","49.44","49.78","49.39","2.10M","0.65%"
"Feb 10, 2020","49.41","48.93","49.42","48.86","2.05M","1.00%"
"Feb 07, 2020","48.92","48.82","49.23","48.82","2.40M","0.18%"
"Feb 06, 2020","48.83","49.00","49.12","48.60","2.83M","0.06%"
"Feb 05, 2020","48.80","47.89","48.83","47.58","3.42M","2.39%"
"Feb 04, 2020","47.66","48.25","48.43","47.63","2.22M","-0.27%"
"Feb 03, 2020","47.79","47.68","48.08","47.64","1.56M","0.61%"
"Jan 31, 2020","47.50","48.46","48.60","47.39","2.41M","-2.30%"
"Jan 30, 2020","48.62","48.30","48.91","48.30","1.84M","-0.18%"
"Jan 29, 2020","48.71","49.48","49.53","48.34","2.92M","-1.24%"
"Jan 28, 2020","49.32","48.78","49.62","48.60","2.90M","1.88%"
"Jan 27, 2020","48.41","47.90","48.82","47.88","3.35M","0.00%"
"Jan 24, 2020","48.41","49.20","49.33","48.18","3.78M","-1.20%"
"Jan 23, 2020","49.00","48.21","49.19","48.06","8.51M","1.81%"
"Jan 22, 2020","48.13","48.00","48.46","47.80","2.56M","0.69%"
"Jan 21, 2020","47.80","47.22","47.84","47.16","3.21M","1.27%"
"Jan 17, 2020","47.20","47.36","47.55","47.12","2.04M","0.28%"
"Jan 16, 2020","47.07","46.96","47.11","46.72","1.89M","0.51%"
"Jan 15, 2020","46.83","46.15","46.90","46.03","3.12M","1.74%"
"Jan 14, 2020","46.03","45.71","46.17","45.62","1.76M","0.70%"
"Jan 13, 2020","45.71","45.34","45.77","45.25","2.19M","0.66%"
"Jan 10, 2020","45.41","45.04","45.67","44.86","2.82M","0.64%"
"Jan 09, 2020","45.12","45.25","45.56","44.95","3.31M","-0.07%"
"Jan 08, 2020","45.15","45.17","45.79","45.06","4.17M","0.94%"
"Jan 07, 2020","44.73","44.88","45.02","44.68","1.53M","-0.25%"
"Jan 06, 2020","44.84","44.34","44.97","44.27","3.34M","0.90%"
"Jan 03, 2020","44.44","44.04","44.52","44.01","2.70M","0.29%"
"Jan 02, 2020","44.31","44.63","44.63","43.99","2.20M","-0.25%"
