"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 02, 2020","61.09","58.11","61.13","58.11","27.10M","5.35%"
"Feb 28, 2020","57.99","57.81","58.00","56.04","50.98M","-1.98%"
"Feb 27, 2020","59.16","61.12","61.67","59.15","39.09M","-4.07%"
"Feb 26, 2020","61.67","62.21","62.77","61.63","26.07M","-0.56%"
"Feb 25, 2020","62.02","63.20","63.51","61.80","25.72M","-1.80%"
"Feb 24, 2020","63.16","63.77","64.26","63.09","19.89M","-2.30%"
"Feb 21, 2020","64.65","64.36","64.79","64.34","10.03M","0.17%"
"Feb 20, 2020","64.54","64.38","64.59","63.94","13.40M","0.08%"
"Feb 19, 2020","64.49","64.57","64.74","64.46","4.97M","-0.11%"
"Feb 18, 2020","64.56","64.70","64.84","64.43","6.90M","-0.35%"
"Feb 17, 2020","64.79","64.79","64.79","64.79","-","0.00%"
"Feb 14, 2020","64.79","64.71","64.81","64.58","5.42M","0.23%"
"Feb 13, 2020","64.64","64.12","64.75","64.03","7.95M","0.59%"
"Feb 12, 2020","64.26","64.37","64.39","64.12","8.48M","-0.05%"
"Feb 11, 2020","64.29","64.63","64.63","64.23","8.38M","-0.37%"
"Feb 10, 2020","64.53","64.29","64.65","64.27","7.39M","0.42%"
"Feb 07, 2020","64.26","64.18","64.39","63.99","14.85M","0.12%"
"Feb 06, 2020","64.18","64.14","64.52","64.01","9.63M","0.17%"
"Feb 05, 2020","64.07","63.77","64.09","63.69","20.91M","0.80%"
"Feb 04, 2020","63.56","63.68","63.99","63.42","14.29M","0.60%"
"Feb 03, 2020","63.18","63.41","63.65","63.13","21.80M","0.00%"
"Jan 31, 2020","63.18","63.93","64.21","63.00","15.28M","-1.13%"
"Jan 30, 2020","63.90","63.18","63.95","63.14","13.82M","1.19%"
"Jan 29, 2020","63.15","63.52","63.57","63.15","8.30M","-0.50%"
"Jan 28, 2020","63.47","63.43","63.66","63.37","7.90M","0.13%"
"Jan 27, 2020","63.39","63.05","63.69","63.01","8.75M","-0.31%"
"Jan 24, 2020","63.59","64.08","64.16","63.39","11.94M","-0.69%"
"Jan 23, 2020","64.03","63.88","64.20","63.64","14.56M","-0.09%"
"Jan 22, 2020","64.09","64.06","64.24","64.04","8.05M","0.08%"
"Jan 21, 2020","64.04","63.73","64.07","63.51","11.30M","0.34%"
"Jan 17, 2020","63.82","63.70","63.96","63.62","14.90M","0.17%"
"Jan 16, 2020","63.71","63.62","63.76","63.55","8.05M","0.27%"
"Jan 15, 2020","63.54","63.04","63.67","63.01","12.45M","0.71%"
"Jan 14, 2020","63.09","62.99","63.12","62.91","7.51M","0.03%"
"Jan 13, 2020","63.07","62.68","63.08","62.65","9.63M","0.65%"
"Jan 10, 2020","62.66","62.76","62.85","62.58","7.41M","-0.06%"
"Jan 09, 2020","62.70","62.45","62.71","62.30","6.85M","0.71%"
"Jan 08, 2020","62.26","62.08","62.52","61.96","11.45M","0.37%"
"Jan 07, 2020","62.03","62.32","62.38","61.97","15.61M","-0.77%"
"Jan 06, 2020","62.51","62.29","62.59","62.18","22.54M","0.21%"
"Jan 03, 2020","62.38","62.25","62.65","62.09","26.39M","-0.16%"
"Jan 02, 2020","62.48","63.10","63.10","62.31","14.46M","-0.79%"
