"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 24, 2020","37.25","37.26","37.78","36.66","5.01M","9.17%"
"Feb 21, 2020","34.12","33.51","34.55","33.33","3.65M","3.14%"
"Feb 20, 2020","33.08","33.62","34.40","32.93","4.07M","-0.72%"
"Feb 19, 2020","33.32","33.46","33.65","32.89","2.36M","-1.45%"
"Feb 18, 2020","33.81","33.87","34.49","33.52","2.67M","0.60%"
"Feb 17, 2020","33.61","33.61","33.61","33.61","-","0.00%"
"Feb 14, 2020","33.61","33.13","33.95","33.13","2.76M","1.20%"
"Feb 13, 2020","33.21","34.00","34.07","32.99","3.43M","-0.84%"
"Feb 12, 2020","33.49","33.51","33.99","33.36","2.20M","-2.05%"
"Feb 11, 2020","34.19","34.29","34.60","33.56","3.28M","-1.92%"
"Feb 10, 2020","34.86","35.72","35.75","34.82","2.08M","-1.80%"
"Feb 07, 2020","35.50","34.63","35.78","34.60","3.29M","3.71%"
"Feb 06, 2020","34.23","33.62","34.32","33.46","2.83M","0.68%"
"Feb 05, 2020","34.00","34.50","35.02","33.84","4.29M","-4.60%"
"Feb 04, 2020","35.64","35.94","36.04","35.25","3.29M","-4.50%"
"Feb 03, 2020","37.32","37.85","37.88","36.87","3.56M","-3.14%"
"Jan 31, 2020","38.53","36.77","38.89","36.62","4.44M","6.08%"
"Jan 30, 2020","36.32","37.07","37.63","36.20","4.03M","0.11%"
"Jan 29, 2020","36.28","35.55","36.31","35.26","2.60M","1.65%"
"Jan 28, 2020","35.69","35.92","36.14","35.34","2.61M","-2.46%"
"Jan 27, 2020","36.59","37.03","37.29","35.97","4.16M","3.30%"
"Jan 24, 2020","35.42","33.80","36.07","33.80","4.40M","3.93%"
"Jan 23, 2020","34.08","34.34","35.32","33.81","3.08M","0.12%"
"Jan 22, 2020","34.04","33.67","34.26","33.41","2.00M","0.15%"
"Jan 21, 2020","33.99","33.58","34.20","33.49","2.44M","2.47%"
"Jan 17, 2020","33.17","32.43","33.38","32.40","2.57M","1.04%"
"Jan 16, 2020","32.83","33.45","33.53","32.67","3.74M","-4.01%"
"Jan 15, 2020","34.20","34.93","34.93","33.83","3.16M","-1.30%"
"Jan 14, 2020","34.65","35.59","35.67","34.03","3.88M","-1.23%"
"Jan 13, 2020","35.08","35.71","36.26","35.01","2.54M","-1.93%"
"Jan 10, 2020","35.77","35.31","36.17","35.23","3.08M","1.36%"
"Jan 09, 2020","35.29","34.93","35.49","34.73","2.29M","-0.28%"
"Jan 08, 2020","35.39","35.75","35.81","35.00","2.99M","-0.98%"
"Jan 07, 2020","35.74","35.73","36.13","35.42","1.81M","1.05%"
"Jan 06, 2020","35.37","36.40","36.56","35.28","2.07M","-0.62%"
"Jan 03, 2020","35.59","36.45","36.46","35.37","1.89M","1.37%"
"Jan 02, 2020","35.11","34.50","36.09","34.50","2.18M","-0.06%"
