"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 31, 2020","33.55","33.42","33.96","33.35","28.80M","0.48%"
"Mar 30, 2020","33.39","32.95","33.39","32.73","26.92M","1.46%"
"Mar 28, 2020","32.91","32.91","32.91","32.91","-","0.00%"
"Mar 27, 2020","32.91","33.00","33.41","32.76","30.65M","-5.40%"
"Mar 26, 2020","34.79","33.79","34.84","33.77","38.01M","4.04%"
"Mar 25, 2020","33.44","32.96","33.92","32.62","48.73M","3.27%"
"Mar 24, 2020","32.38","32.16","32.47","31.92","40.80M","6.30%"
"Mar 23, 2020","30.46","30.84","30.97","29.95","55.12M","-2.12%"
"Mar 21, 2020","31.12","31.12","31.12","31.12","-","0.00%"
"Mar 20, 2020","31.12","32.45","32.56","31.04","49.63M","0.45%"
"Mar 19, 2020","30.98","30.68","31.47","30.18","40.76M","0.55%"
"Mar 18, 2020","30.81","30.74","31.90","30.04","37.82M","-8.14%"
"Mar 17, 2020","33.54","32.38","33.61","31.85","41.31M","6.27%"
"Mar 16, 2020","31.56","31.76","33.25","31.00","44.52M","-12.09%"
"Mar 14, 2020","35.90","35.90","35.90","35.90","-","0.00%"
"Mar 13, 2020","35.90","36.51","36.52","34.12","42.24M","7.00%"
"Mar 12, 2020","33.55","34.01","34.49","32.83","42.38M","-10.05%"
"Mar 11, 2020","37.30","38.07","38.20","37.09","41.69M","-4.33%"
"Mar 10, 2020","38.99","38.72","39.03","37.95","43.91M","5.04%"
"Mar 09, 2020","37.12","37.19","37.95","36.95","38.19M","-7.45%"
"Mar 06, 2020","40.11","40.13","40.27","39.66","36.23M","-1.88%"
"Mar 05, 2020","40.88","41.37","41.51","40.63","24.94M","-1.92%"
"Mar 04, 2020","41.68","41.56","41.72","41.32","25.28M","1.41%"
"Mar 03, 2020","41.10","41.39","41.97","40.75","50.33M","-0.48%"
"Mar 02, 2020","41.30","40.50","41.30","40.29","40.15M","1.92%"
"Feb 28, 2020","40.52","39.48","40.57","39.22","54.85M","-0.27%"
"Feb 27, 2020","40.63","41.14","41.41","40.60","35.27M","-2.40%"
"Feb 26, 2020","41.63","41.85","42.24","41.62","25.22M","0.63%"
"Feb 25, 2020","41.37","42.27","42.30","41.35","21.29M","-0.79%"
"Feb 24, 2020","41.70","41.50","41.93","41.45","17.79M","-3.52%"
"Feb 21, 2020","43.22","43.31","43.40","43.11","8.10M","-0.37%"
"Feb 20, 2020","43.38","43.73","43.77","43.23","13.41M","-1.36%"
"Feb 19, 2020","43.98","43.96","44.03","43.91","9.89M","0.83%"
"Feb 18, 2020","43.62","43.57","43.71","43.48","8.62M","-0.34%"
